District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
2,38855,1972,39.8333333333333,24.6666666666667,136,69.3333333333333,1.53333333333333,3.16666666666667,7.83333333333333,20
3,151495,1972,35.5,24.7,188,80.6666666666667,4.66666666666667,4.96666666666667,6.56666666666667,6
4,174750,1972,36.1,25.1666666666667,246,81.6666666666667,3.83333333333333,4.7,6.43535353535354,10
5,206735,1972,36.0333333333333,24.7333333333333,313.666666666667,78.6666666666667,2.53333333333333,4.7,6.9,9
6,11500,1972,35.2666666666667,23.4333333333333,125.666666666667,70.6666666666667,1.03333333333333,3.43333333333333,6.5,37
7,57335,1972,36.6666666666667,23.5666666666667,226.666666666667,77,2.16666666666667,4.13333333333333,6.68735632183908,9
8,19235,1972,37.5333333333333,25.2666666666667,56.3333333333333,70.3333333333333,3.73333333333333,3.73333333333333,7.46666666666667,7
9,51765,1972,36.6333333333333,25.7,188,79,1.26666666666667,3.3,6.86222222222222,4
10,149745,1972,35.9333333333333,23.5333333333333,280.333333333333,78.3333333333333,0.8,5,5.72,19
11,69950,1972,34.5666666666667,23.4,219.666666666667,77.3333333333333,1.93333333333333,3.96666666666667,6.0632183908046,6
12,42370,1972,41,24.8666666666667,105.333333333333,64.3333333333333,4.06666666666667,3.33333333333333,6.87126436781609,14
14,97435,1972,37.5666666666667,25.3666666666667,105,64,1.56666666666667,2.9,6.98571428571429,20
16,37270,1972,39.6,14.8333333333333,123.333333333333,80.3333333333333,1.2,3.66666666666667,6.23333333333333,34
17,628865,1972,34.3,21.9,552.666666666667,83.3333333333333,1.66666666666667,5.93333333333333,6.03333333333333,35
2,46645,1973,36.6333333333333,24.3,396.333333333333,77.3333333333333,1.13333333333333,3.96666666666667,6.73333333333333,20
3,184040,1973,33.8333333333333,24.5666666666667,335.333333333333,82.6666666666667,4.13333333333333,5,7.4,6
4,241720,1973,34.9,24.2,335.333333333333,78.3333333333333,3.2,4.9,6.43535353535354,10
5,205780,1973,34.8333333333333,24.6,388.666666666667,82,2,5.26666666666667,7.06666666666667,9
6,13195,1973,33.9,23.3666666666667,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,60540,1973,35.7333333333333,23.2,389,79.6666666666667,1.7,5.2,6.68735632183908,9
8,26270,1973,36.2666666666667,24.6,218.666666666667,75.6666666666667,3.2,4.5,6.13333333333333,7
9,47955,1973,36,25.2,253,79,1.5,2.53333333333333,6.86222222222222,4
10,162530,1973,35.5333333333333,23.6,247.666666666667,78.3333333333333,0.733333333333334,5.3,5.72,19
11,136110,1973,33.6333333333333,24.8333333333333,336.666666666667,85.6666666666667,1.63333333333333,3.83333333333333,6.0632183908046,6
12,64700,1973,38.9666666666667,24.1666666666667,367,74,4.33333333333333,5.06666666666667,6.87126436781609,14
13,64285,1973,34.9333333333333,24.1333333333333,489.666666666667,82.6666666666667,3.3,6.43333333333333,5.49195402298851,3
14,125005,1973,36.9333333333333,24.5666666666667,241,74.3333333333333,1.43333333333333,5.1,6.98571428571429,20
16,55860,1973,33.3,22.8333333333333,386.333333333333,84,1.06666666666667,4.03333333333333,6.23333333333333,34
17,491435,1973,31.8,22.7,551.333333333333,81,1.5,5.73333333333333,4.96666666666667,35
2,59695,1974,36.1333333333333,24.1333333333333,198.333333333333,81.6666666666667,1.33333333333333,4.1,7.4,20
3,204655,1974,33.6,24.0333333333333,453.666666666667,82.6666666666667,4.6,5,7.2,6
4,248565,1974,35.2666666666667,23.9,308.333333333333,78.6666666666667,2.93333333333333,4.33333333333333,6.43535353535354,10
5,240985,1974,33.6666666666667,24.7,247.666666666667,77.6666666666667,1.93333333333333,4.83333333333333,7.9,9
6,21965,1974,33.9,23.3666666666667,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,73305,1974,36.3,22.5,268.666666666667,81.6666666666667,1.83333333333333,4.66666666666667,6.68735632183908,9
8,34160,1974,36.9333333333333,24.5333333333333,135.333333333333,77.3333333333333,3,4.16666666666667,7.03333333333333,7
9,53970,1974,36.1,25.3333333333333,196.333333333333,77,2.8,5.06666666666667,6.86222222222222,4
10,162505,1974,33.1333333333333,23.6,232,78.3333333333333,1.26666666666667,4.96666666666667,5.72,19
11,169555,1974,33.6,24.2666666666667,332,85,1.73333333333333,4,6.0632183908046,6
